date,username,tweet,keyword,Normalisasi,TOKENIZATION,STOP_REMOVAL,STEMMED
2022-06-28 07:45:22+00:00,rrhmndd, nama twitter lu ganti ga pantes pake nama khazanah  udah tau tempat haram trs melecehkan nabi muhammad eh  ,munafik,nama twitter kamu ganti tidak pantes pake nama khazanah udah tau tempat haram terus melecehkan nabi muhammad eh,"['nama', 'twitter', 'kamu', 'ganti', 'tidak', 'pantes', 'pake', 'nama', 'khazanah', 'udah', 'tau', 'tempat', 'haram', 'terus', 'melecehkan', 'nabi', 'muhammad', 'eh']","['nama', 'twitter', 'ganti', 'pantes', 'pake', 'nama', 'khazanah', 'udah', 'tau', 'haram', 'melecehkan', 'nabi', 'muhammad', 'eh']",nama twitter ganti pantes pake nama khazanah udah tau haram leceh nabi muhammad eh
2022-06-28 07:45:07+00:00,AnasIml1990,locked orang munafik  ,munafik,locked orang munafik,"['locked', 'orang', 'munafik']","['locked', 'orang', 'munafik']",locked orang munafik
2022-06-28 07:44:13+00:00,mrslifeless,  kita dua takda masalah noh       ayat seorang munafik  setelah dia dah fitnah kita  dah lagakan kita dgn org lain   ,munafik,kita dua takda masalah noh ayat seorang munafik setelah dia dah fitnah kita dah lagakan kita dengan orang lain,"['kita', 'dua', 'takda', 'masalah', 'noh', 'ayat', 'seorang', 'munafik', 'setelah', 'dia', 'dah', 'fitnah', 'kita', 'dah', 'lagakan', 'kita', 'dengan', 'orang', 'lain']","['takda', 'noh', 'ayat', 'munafik', 'fitnah', 'lagakan', 'orang']",takda noh ayat munafik fitnah laga orang
2022-06-28 07:41:47+00:00,Ndheso_,  lo  munafik   simpanan bokep lo dlm hard disk banyak   jaman skrg sapa ga  ,munafik,kamu munafik simpanan bokep kamu dlm hard disk banyak jaman skrg sapa tidak,"['kamu', 'munafik', 'simpanan', 'bokep', 'kamu', 'dlm', 'hard', 'disk', 'banyak', 'jaman', 'skrg', 'sapa', 'tidak']","['munafik', 'simpanan', 'bokep', 'dlm', 'hard', 'disk', 'jaman', 'skrg', 'sapa']",munafik simpan bokep dlm hard disk jaman skrg sapa
2022-06-28 07:40:37+00:00,PutraMinangGuci, sy muslim  fakksin adalah haram yg sangat haram karna mampu membinasakan diri  amp  akal    takkan ku turu  ,munafik,aku muslim fakksin adalah haram yang sangat haram karena mampu membinasakan diri sampai akal takkan aku tidur,"['aku', 'muslim', 'fakksin', 'adalah', 'haram', 'yang', 'sangat', 'haram', 'karena', 'mampu', 'membinasakan', 'diri', 'sampai', 'akal', 'takkan', 'aku', 'tidur']","['muslim', 'fakksin', 'haram', 'haram', 'membinasakan', 'akal', 'takkan', 'tidur']",muslim fakksin haram haram binasa akal tak tidur
2022-06-28 07:38:48+00:00,GkIposanjatan,mat     celakalah kamu  hai ahli  taurat dan orang  farisi  hai kamu orang  munafik  sebab persepuluhan dari selasih  adas manis dan sabda,munafik,mat celakalah kamu hai ahli taurat dan orang farisi hai kamu orang munafik sebab persepuluhan dari selasih adas manis dan sabda,"['mat', 'celakalah', 'kamu', 'hai', 'ahli', 'taurat', 'dan', 'orang', 'farisi', 'hai', 'kamu', 'orang', 'munafik', 'sebab', 'persepuluhan', 'dari', 'selasih', 'adas', 'manis', 'dan', 'sabda']","['mat', 'celakalah', 'hai', 'ahli', 'taurat', 'orang', 'farisi', 'hai', 'orang', 'munafik', 'persepuluhan', 'selasih', 'adas', 'manis', 'sabda']",mat celaka hai ahli taurat orang farisi hai orang munafik puluh selasih adas manis sabda
2022-06-28 07:38:31+00:00,Riudiu1,munafik bgt kalau ga nangis sama keadaan yang sekarang,munafik,munafik banget kalau tidak nangis sama keadaan yang sekarang,"['munafik', 'banget', 'kalau', 'tidak', 'nangis', 'sama', 'keadaan', 'yang', 'sekarang']","['munafik', 'banget', 'nangis']",munafik banget nang
2022-06-28 07:36:06+00:00,artikaamp,lu yg munafik bangke,munafik,kamu yang munafik bangke,"['kamu', 'yang', 'munafik', 'bangke']","['munafik', 'bangke']",munafik bangke
2022-06-28 07:31:39+00:00,NurulNaziefa_,kenapa lepat tak baca skrip tanda tanda orang munafik yang mat kilau sebut dalam cerita tu sekali  hm,munafik,kenapa lepat tidak baca skrip tanda tanda orang munafik yang mat kilau sebut dalam cerita itu sekali hm,"['kenapa', 'lepat', 'tidak', 'baca', 'skrip', 'tanda', 'tanda', 'orang', 'munafik', 'yang', 'mat', 'kilau', 'sebut', 'dalam', 'cerita', 'itu', 'sekali', 'hm']","['lepat', 'baca', 'skrip', 'tanda', 'tanda', 'orang', 'munafik', 'mat', 'kilau', 'cerita', 'hm']",lepat baca skrip tanda tanda orang munafik mat kilau cerita hm
2022-06-28 07:31:00+00:00,rainirahm,kalo ga suka sama orang   tapi mencoba baik baik aja pas liat orangnya  itu munafik ga sih   wkwk ,munafik,kalo tidak suka sama orang tapi mencoba baik baik aja ketika liat orangnya itu munafik tidak sih wkwk,"['kalo', 'tidak', 'suka', 'sama', 'orang', 'tapi', 'mencoba', 'baik', 'baik', 'aja', 'ketika', 'liat', 'orangnya', 'itu', 'munafik', 'tidak', 'sih', 'wkwk']","['kalo', 'suka', 'orang', 'mencoba', 'aja', 'liat', 'orangnya', 'munafik']",kalo suka orang coba aja liat orang munafik
2022-06-28 07:30:15+00:00,andhykaCOMs,  gaya lu kaya kontol onta   lu pake twiter emang bikinan sapa   bikinan jaz  ,munafik,gaya kamu kaya kontol onta kamu pake twiter emang bikinan sapa bikinan jaz,"['gaya', 'kamu', 'kaya', 'kontol', 'onta', 'kamu', 'pake', 'twiter', 'emang', 'bikinan', 'sapa', 'bikinan', 'jaz']","['gaya', 'kaya', 'kontol', 'onta', 'pake', 'twiter', 'emang', 'bikinan', 'sapa', 'bikinan', 'jaz']",gaya kaya kontol onta pake twiter emang bikin sapa bikin jaz
2022-06-28 07:30:13+00:00,Khoiron98925511,terlihat baik  namun kotor  terlihat suci  namun hina  terlihat berilmu  namun munafik   wahai jiwa yang selalu bersem  ,munafik,terlihat baik namun kotor terlihat suci namun hina terlihat berilmu namun munafik wahai jiwa yang selalu bersem,"['terlihat', 'baik', 'namun', 'kotor', 'terlihat', 'suci', 'namun', 'hina', 'terlihat', 'berilmu', 'namun', 'munafik', 'wahai', 'jiwa', 'yang', 'selalu', 'bersem']","['kotor', 'suci', 'hina', 'berilmu', 'munafik', 'jiwa', 'bersem']",kotor suci hina beril munafik jiwa bersem
2022-06-28 07:29:49+00:00,astrosphile,gausah munafik  namanya manusia ya butuh validasi  daripada fokus ke  situ mending liat pesan utamanya sender klo h  ,munafik,gausah munafik namanya manusia ya butuh validasi daripada fokus ke situ mending liat pesan utamanya sender kalau h,"['gausah', 'munafik', 'namanya', 'manusia', 'ya', 'butuh', 'validasi', 'daripada', 'fokus', 'ke', 'situ', 'mending', 'liat', 'pesan', 'utamanya', 'sender', 'kalau', 'h']","['gausah', 'munafik', 'namanya', 'manusia', 'butuh', 'validasi', 'fokus', 'situ', 'mending', 'liat', 'pesan', 'utamanya', 'sender', 'h']",gausah munafik nama manusia butuh validasi fokus situ mending liat pesan utama sender h
2022-06-28 07:28:11+00:00,Hangtuah87, bapak munafik,munafik,bapak munafik,"['bapak', 'munafik']",['munafik'],munafik
2022-06-28 07:27:30+00:00,Has_has81, betul   contoh orang munafik akut,munafik,betul contoh orang munafik akut,"['betul', 'contoh', 'orang', 'munafik', 'akut']","['contoh', 'orang', 'munafik', 'akut']",contoh orang munafik akut
2022-06-28 07:26:45+00:00,riska_uswatun,namanya juga temen jangan terlalu dipercaya  kalo sudah dibaiikin biasanya gak tau diri ujung nya munafik ,munafik,namanya juga temen jangan terlalu dipercaya kalo sudah dibaiikin biasanya tidak tau diri ujung nya munafik,"['namanya', 'juga', 'temen', 'jangan', 'terlalu', 'dipercaya', 'kalo', 'sudah', 'dibaiikin', 'biasanya', 'tidak', 'tau', 'diri', 'ujung', 'nya', 'munafik']","['namanya', 'temen', 'dipercaya', 'kalo', 'dibaiikin', 'tau', 'ujung', 'nya', 'munafik']",nama temen percaya kalo dibaiikin tau ujung nya munafik
2022-06-28 07:26:21+00:00,xennials2, kau isi perjanjian pun kau tak tahu   kau main hantam je kata munafik bagai   kau ingat orang lain mcm perangai kau   penyapu  ,munafik,kamu isi perjanjian pun kamu tidak tahu kamu main hantam aja kata munafik bagai kamu ingat orang lain seperti perangai kamu penyapu,"['kamu', 'isi', 'perjanjian', 'pun', 'kamu', 'tidak', 'tahu', 'kamu', 'main', 'hantam', 'aja', 'kata', 'munafik', 'bagai', 'kamu', 'ingat', 'orang', 'lain', 'seperti', 'perangai', 'kamu', 'penyapu']","['isi', 'perjanjian', 'main', 'hantam', 'aja', 'munafik', 'orang', 'perangai', 'penyapu']",isi janji main hantam aja munafik orang perangai sapu
2022-06-28 07:26:20+00:00,hasibHphasibuan, sebenarnya  manusia munafik    sebagai manusia kita dianju  ,munafik,sebenarnya manusia munafik sebagai manusia kita dianju,"['sebenarnya', 'manusia', 'munafik', 'sebagai', 'manusia', 'kita', 'dianju']","['manusia', 'munafik', 'manusia', 'dianju']",manusia munafik manusia anju
2022-06-28 07:22:17+00:00,OktoraJk007, si buntal makin panas nih kalo ngeliat video ini si buntal bisa nya nyinyir ja tapi kontribusi buat  ,munafik,si buntal makin panas ini kalo ngeliat video ini si buntal bisa nya nyinyir aja tapi kontribusi buat,"['si', 'buntal', 'makin', 'panas', 'ini', 'kalo', 'ngeliat', 'video', 'ini', 'si', 'buntal', 'bisa', 'nya', 'nyinyir', 'aja', 'tapi', 'kontribusi', 'buat']","['buntal', 'panas', 'kalo', 'ngeliat', 'video', 'buntal', 'nya', 'nyinyir', 'aja', 'kontribusi']",buntal panas kalo ngeliat video buntal nya nyinyir aja kontribusi
2022-06-28 07:20:48+00:00,ton_ratt,  teori itu sih  mereka juga bukan orang jahat  gw yakin mereka lebih punya akal sehat daripada kadrun munafik ,munafik,teori itu sih mereka juga bukan orang jahat aku yakin mereka lebih punya akal sehat daripada kadrun munafik,"['teori', 'itu', 'sih', 'mereka', 'juga', 'bukan', 'orang', 'jahat', 'aku', 'yakin', 'mereka', 'lebih', 'punya', 'akal', 'sehat', 'daripada', 'kadrun', 'munafik']","['teori', 'orang', 'jahat', 'akal', 'sehat', 'kadrun', 'munafik']",teori orang jahat akal sehat kadrun munafik
2022-06-28 07:20:42+00:00,deliniaaa,kasian bgt ya gue harus tetanggaan dengan waktu yg ga sebentar sama orang munafik  amp  tukang dzolim  sabarr sabarr  ,munafik,kasian banget ya aku harus tetanggaan dengan waktu yang tidak sebentar sama orang munafik sampai tukang dzolim sabarr sabarr,"['kasian', 'banget', 'ya', 'aku', 'harus', 'tetanggaan', 'dengan', 'waktu', 'yang', 'tidak', 'sebentar', 'sama', 'orang', 'munafik', 'sampai', 'tukang', 'dzolim', 'sabarr', 'sabarr']","['kasian', 'banget', 'tetanggaan', 'sebentar', 'orang', 'munafik', 'tukang', 'dzolim', 'sabarr', 'sabarr']",kasi banget tetangga sebentar orang munafik tukang dzolim sabarr sabarr
2022-06-28 07:19:42+00:00,Bams44421380, ngomong sama perbuatan beda  munafik kelas elit,munafik,ngomong sama perbuatan beda munafik kelas elit,"['ngomong', 'sama', 'perbuatan', 'beda', 'munafik', 'kelas', 'elit']","['ngomong', 'perbuatan', 'beda', 'munafik', 'kelas', 'elit']",ngomong buat beda munafik kelas elit
2022-06-28 07:16:23+00:00,haiinimitha,gua ga munafik  gua pengen punya someone spesial,munafik,aku tidak munafik aku pengen punya someone spesial,"['aku', 'tidak', 'munafik', 'aku', 'pengen', 'punya', 'someone', 'spesial']","['munafik', 'pengen', 'someone', 'spesial']",munafik ken someone spesial
2022-06-28 07:15:51+00:00,Ningtias23, iya karna skrang lgi tanding dinegara lu  coba liat kbelakang pas io amp im apakah lu bkal bilang sperti ini  ,munafik,iya karena skrang lagi tanding dinegara kamu coba liat kbelakang ketika io sampai im apakah kamu bkal bilang sperti ini,"['iya', 'karena', 'skrang', 'lagi', 'tanding', 'dinegara', 'kamu', 'coba', 'liat', 'kbelakang', 'ketika', 'io', 'sampai', 'im', 'apakah', 'kamu', 'bkal', 'bilang', 'sperti', 'ini']","['iya', 'skrang', 'tanding', 'dinegara', 'coba', 'liat', 'kbelakang', 'io', 'im', 'bkal', 'bilang', 'sperti']",iya skrang tanding negara coba liat kbelakang io im bkal bilang sperti
2022-06-28 07:14:31+00:00,gadihnst,aku bisa memaafkan hal lain kecuali munafik ya  makanya aku lebih cepat akrab sama orang yg kreak,munafik,aku bisa memaafkan hal lain kecuali munafik ya makanya aku lebih cepat akrab sama orang yang kreak,"['aku', 'bisa', 'memaafkan', 'hal', 'lain', 'kecuali', 'munafik', 'ya', 'makanya', 'aku', 'lebih', 'cepat', 'akrab', 'sama', 'orang', 'yang', 'kreak']","['memaafkan', 'kecuali', 'munafik', 'cepat', 'akrab', 'orang', 'kreak']",maaf kecuali munafik cepat akrab orang kreak
2022-06-28 07:09:23+00:00,dwi_wismo,  coba loe buka penutup wajah mu yg bencong itu kadrun kecil   tukang munafik   aktivis bego,munafik,coba kamu buka penutup wajah mu yang bencong itu kadrun kecil tukang munafik aktivis bego,"['coba', 'kamu', 'buka', 'penutup', 'wajah', 'mu', 'yang', 'bencong', 'itu', 'kadrun', 'kecil', 'tukang', 'munafik', 'aktivis', 'bego']","['coba', 'buka', 'penutup', 'wajah', 'mu', 'bencong', 'kadrun', 'tukang', 'munafik', 'aktivis', 'bego']",coba buka tutup wajah mu bencong kadrun tukang munafik aktivis bego
2022-06-28 07:05:22+00:00,axevoox,tapi aku suka momen mereka juga  munafik banget aku tapi gimana ya ,munafik,tapi aku suka momen mereka juga munafik banget aku tapi gimana ya,"['tapi', 'aku', 'suka', 'momen', 'mereka', 'juga', 'munafik', 'banget', 'aku', 'tapi', 'gimana', 'ya']","['suka', 'momen', 'munafik', 'banget', 'gimana']",suka momen munafik banget gimana
2022-06-28 07:04:27+00:00,SaipulOgoh,  emang gue suka  namanya manusia normal gak munafik  emang ente  mau lihat  ,munafik,emang aku suka namanya manusia normal tidak munafik emang kamu mau lihat,"['emang', 'aku', 'suka', 'namanya', 'manusia', 'normal', 'tidak', 'munafik', 'emang', 'kamu', 'mau', 'lihat']","['emang', 'suka', 'namanya', 'manusia', 'normal', 'munafik', 'emang', 'lihat']",emang suka nama manusia normal munafik emang lihat
2022-06-28 07:03:45+00:00,bigben_andalas,kolam berudu jangan kepanasan  mereka saling menjaga kerukunan  jangan mendustakan isyarat alam  sudahilah jadi ger  ,munafik,kolam berudu jangan kepanasan mereka saling menjaga kerukunan jangan mendustakan isyarat alam sudahilah jadi ger,"['kolam', 'berudu', 'jangan', 'kepanasan', 'mereka', 'saling', 'menjaga', 'kerukunan', 'jangan', 'mendustakan', 'isyarat', 'alam', 'sudahilah', 'jadi', 'ger']","['kolam', 'berudu', 'kepanasan', 'menjaga', 'kerukunan', 'mendustakan', 'isyarat', 'alam', 'sudahilah', 'ger']",kolam berudu panas jaga rukun dusta isyarat alam sudah ger
2022-06-28 07:02:18+00:00,LidyaRadesi,bener banget     dan harus pilih pilih teman juga carilah teman dan lingkungan yang tidak penuh drama dan munafik  ,munafik,bener banget dan harus pilih pilih teman juga carilah teman dan lingkungan yang tidak penuh drama dan munafik,"['bener', 'banget', 'dan', 'harus', 'pilih', 'pilih', 'teman', 'juga', 'carilah', 'teman', 'dan', 'lingkungan', 'yang', 'tidak', 'penuh', 'drama', 'dan', 'munafik']","['bener', 'banget', 'pilih', 'pilih', 'teman', 'carilah', 'teman', 'lingkungan', 'penuh', 'drama', 'munafik']",bener banget pilih pilih teman cari teman lingkung penuh drama munafik
2022-06-28 07:01:22+00:00,vienedetta, gamau munafik  jujur gua prefer dibayarin tp split bill pun ga masalah bgt  kalo gua lg ada uang lebih gua mau bayarin kok ,munafik,gamau munafik jujur aku prefer dibayarin tapi split bill pun tidak masalah banget kalo aku lagi ada uang lebih aku mau bayarin kok,"['gamau', 'munafik', 'jujur', 'aku', 'prefer', 'dibayarin', 'tapi', 'split', 'bill', 'pun', 'tidak', 'masalah', 'banget', 'kalo', 'aku', 'lagi', 'ada', 'uang', 'lebih', 'aku', 'mau', 'bayarin', 'kok']","['gamau', 'munafik', 'jujur', 'prefer', 'dibayarin', 'split', 'bill', 'banget', 'kalo', 'uang', 'bayarin']",gamau munafik jujur prefer dibayarin split bill banget kalo uang bayarin
2022-06-28 07:00:53+00:00,nunucintya,munafik kalo orang jaman skrg ngeliat cewek cowok nggak dari fisik  pasti yg pertama kali di liat ya wajahnya  urusan hati belakangan ,munafik,munafik kalo orang jaman skrg ngeliat cewek cowok tidak dari fisik pasti yang pertama kali di liat ya wajahnya urusan hati belakangan,"['munafik', 'kalo', 'orang', 'jaman', 'skrg', 'ngeliat', 'cewek', 'cowok', 'tidak', 'dari', 'fisik', 'pasti', 'yang', 'pertama', 'kali', 'di', 'liat', 'ya', 'wajahnya', 'urusan', 'hati', 'belakangan']","['munafik', 'kalo', 'orang', 'jaman', 'skrg', 'ngeliat', 'cewek', 'cowok', 'fisik', 'kali', 'liat', 'wajahnya', 'urusan', 'hati']",munafik kalo orang jaman skrg ngeliat cewek cowok fisik kali liat wajah urus hati
2022-06-28 07:00:51+00:00,awiyanto65,pm jepang sksd  usa merangkul  england meninju  france memeluk   fz   kadrun   cuman bisa nyiyir  sirik  amp  munafik   ,munafik,pm jepang sok kenal sok dekat usah merangkul england meninju france memeluk fz kadrun cuman bisa nyiyir sirik sampai munafik,"['pm', 'jepang', 'sok', 'kenal', 'sok', 'dekat', 'usah', 'merangkul', 'england', 'meninju', 'france', 'memeluk', 'fz', 'kadrun', 'cuman', 'bisa', 'nyiyir', 'sirik', 'sampai', 'munafik']","['pm', 'jepang', 'sok', 'kenal', 'sok', 'merangkul', 'england', 'meninju', 'france', 'memeluk', 'fz', 'kadrun', 'cuman', 'nyiyir', 'sirik', 'munafik']",pm jepang sok kenal sok rangkul england tinju france peluk fz kadrun cuman nyiyir sirik munafik
2022-06-28 07:00:01+00:00,e_mtd119,  bedakan jujur sama munafik tapi lebih bobrok ,munafik,bedakan jujur sama munafik tapi lebih bobrok,"['bedakan', 'jujur', 'sama', 'munafik', 'tapi', 'lebih', 'bobrok']","['bedakan', 'jujur', 'munafik', 'bobrok']",beda jujur munafik bobrok
2022-06-28 06:59:48+00:00,miilieszt,  munafik mati aj lo ngentod,munafik,munafik mati aja kamu ngentod,"['munafik', 'mati', 'aja', 'kamu', 'ngentod']","['munafik', 'mati', 'aja', 'ngentod']",munafik mati aja ngentod
2022-06-28 06:58:33+00:00,bintangku206,  anjing  pelacur seperti anda adalah golongan munafik yg lebih hina dari binatang ,munafik,anjing pelacur seperti anda adalah golongan munafik yang lebih hina dari binatang,"['anjing', 'pelacur', 'seperti', 'anda', 'adalah', 'golongan', 'munafik', 'yang', 'lebih', 'hina', 'dari', 'binatang']","['anjing', 'pelacur', 'golongan', 'munafik', 'hina', 'binatang']",anjing lacur golong munafik hina binatang
2022-06-28 06:57:11+00:00,bintangku206,  munafik itu lebih hina dari binatang ,munafik,munafik itu lebih hina dari binatang,"['munafik', 'itu', 'lebih', 'hina', 'dari', 'binatang']","['munafik', 'hina', 'binatang']",munafik hina binatang
2022-06-28 06:52:40+00:00,fikry_dan,pak lebai ni tak terasa ke part mat kilau baca hadis munafik time jumpa dengan pak deris  kalau aku malu bodo ,munafik,pak lebai ni tidak terasa ke part mat kilau baca hadis munafik time jumpa dengan pak deris kalau aku malu bodo,"['pak', 'lebai', 'ni', 'tidak', 'terasa', 'ke', 'part', 'mat', 'kilau', 'baca', 'hadis', 'munafik', 'time', 'jumpa', 'dengan', 'pak', 'deris', 'kalau', 'aku', 'malu', 'bodo']","['lebai', 'ni', 'part', 'mat', 'kilau', 'baca', 'hadis', 'munafik', 'time', 'jumpa', 'deris', 'malu', 'bodo']",lebai ni part mat kilau baca hadis munafik time jumpa deris malu bodo
2022-06-28 06:52:30+00:00,senasurya53,biasa saja kelakuan kadroen   yg diundang pengusaha bakso   yg dimaksud abang bakso dorong   tapi apapun itu semua guy  ,munafik,biasa saja kelakuan kadroen yang diundang pengusaha bakso yang dimaksud abang bakso dorong tapi apapun itu semua guy,"['biasa', 'saja', 'kelakuan', 'kadroen', 'yang', 'diundang', 'pengusaha', 'bakso', 'yang', 'dimaksud', 'abang', 'bakso', 'dorong', 'tapi', 'apapun', 'itu', 'semua', 'guy']","['kelakuan', 'kadroen', 'diundang', 'pengusaha', 'bakso', 'abang', 'bakso', 'dorong', 'apapun', 'guy']",laku kadroen undang usaha bakso abang bakso dorong apa guy
2022-06-28 06:43:07+00:00,ErsyachIrSun,tidak munafik  bumn menggiurkan ,munafik,tidak munafik bumn menggiurkan,"['tidak', 'munafik', 'bumn', 'menggiurkan']","['munafik', 'bumn', 'menggiurkan']",munafik bumn giur
2022-06-28 06:42:30+00:00,AntiAlora,andai waktu bisadiulang   gak akan mw ktmu sm org  munafik ,munafik,andai waktu bisadiulang tidak akan mau ktmu sama orang munafik,"['andai', 'waktu', 'bisadiulang', 'tidak', 'akan', 'mau', 'ktmu', 'sama', 'orang', 'munafik']","['andai', 'bisadiulang', 'ktmu', 'orang', 'munafik']",andai bisadiulang ktmu orang munafik
2022-06-28 06:40:14+00:00,Roy28138038, saya suka pelacur  drpd khilafah penghianat laknat bangsa yg munafik     i love pelacur,munafik,saya suka pelacur daripada khilafah penghianat laknat bangsa yang munafik i love pelacur,"['saya', 'suka', 'pelacur', 'daripada', 'khilafah', 'penghianat', 'laknat', 'bangsa', 'yang', 'munafik', 'i', 'love', 'pelacur']","['suka', 'pelacur', 'khilafah', 'penghianat', 'laknat', 'bangsa', 'munafik', 'i', 'love', 'pelacur']",suka lacur khilafah penghianat laknat bangsa munafik i love lacur
